,Symbol,Year,Month,Day,Open,High,Low,Close,Volume,Date,Good_Time_Prices_Low,Good_Time_Prices_will_increase,Good_Time_Interest_rates_low,Good_Time_Rising_interest_rates,Good_Time_Times_good,Good_Time_Fuel_Efficiency,Bad_Time_Prices_High,Bad_Time_Interest_rates_high,Bad_Time_Cannot_Afford,Bad_Time_Uncertain_Future,Bad_Time_Gas_Prices,Bad_Time_Poor_Selection,Relative_prices,Relative_rates
49,TTM,2005,3,3,10.460999999999999,10.49,10.328,10.347000000000001,136997,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
50,TTM,2005,3,4,10.547,10.585,10.509,10.547,216687,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
51,TTM,2005,3,7,10.443,10.460999999999999,10.347000000000001,10.460999999999999,102173,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
52,TTM,2005,3,8,10.460999999999999,10.556,10.376,10.414000000000001,68395,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
53,TTM,2005,3,9,10.222000000000001,10.251,10.175,10.251,128631,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
54,TTM,2005,3,10,10.251,10.299000000000001,10.185,10.212,79793,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
55,TTM,2005,3,11,10.127,10.146,10.05,10.068999999999999,124238,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
56,TTM,2005,3,14,10.175,10.175,10.05,10.137,181652,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
57,TTM,2005,3,15,9.992,10.031,9.945,9.992,112317,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
58,TTM,2005,3,16,9.935,9.992,9.907,9.992,29805,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
59,TTM,2005,3,17,9.888,9.917,9.763,9.782,176215,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
60,TTM,2005,3,18,9.982999999999999,10.079,9.925,9.964,99977,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
61,TTM,2005,3,21,9.753,9.782,9.696,9.744,123298,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
62,TTM,2005,3,22,9.4571,9.4949,9.4092,9.4092,130722,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
63,TTM,2005,3,23,9.1606,9.2275,9.1128,9.1798,122671,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
64,TTM,2005,3,24,9.1128,9.1893,9.0745,9.1893,78433,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
65,TTM,2005,3,28,9.0936,9.1416,9.0554,9.0745,27818,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
66,TTM,2005,3,29,9.0267,9.0363,8.9119,8.9405,72473,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
67,TTM,2005,3,30,8.9405,9.0172,8.931000000000003,8.931000000000003,100291,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
68,TTM,2005,3,31,9.0745,9.2179,9.0554,9.2179,162200,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
69,HMC,2005,3,1,25.660999999999998,25.796,25.517,25.596,163330,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
70,HMC,2005,3,2,25.596,25.881999999999998,25.546999999999997,25.756999999999998,196392,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
71,HMC,2005,3,3,25.756999999999998,25.872,25.566,25.651999999999997,239501,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
72,HMC,2005,3,4,25.756999999999998,25.986,25.68,25.9,206019,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
73,HMC,2005,3,7,25.949,25.949,25.823,25.851999999999997,202983,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
74,HMC,2005,3,8,26.092,26.092,25.881999999999998,25.891,136231,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
75,HMC,2005,3,9,25.976,26.092,25.891,25.968000000000004,171176,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
76,HMC,2005,3,10,25.805,25.805,25.623,25.709,153703,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
77,HMC,2005,3,11,25.423000000000002,25.605999999999998,25.355999999999998,25.413,347270,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
78,HMC,2005,3,14,25.07800000000001,25.07800000000001,24.906,24.984,324461,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
79,HMC,2005,3,15,24.878,24.945,24.706,24.706,362023,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
80,HMC,2005,3,16,24.715999999999998,24.935,24.524,24.935,753239,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
81,HMC,2005,3,17,24.763,24.763,24.544,24.619,329692,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
82,HMC,2005,3,18,24.563000000000002,24.592,24.371,24.419,548266,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
83,HMC,2005,3,21,24.419,24.419,24.267,24.295,456192,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
84,HMC,2005,3,22,24.198,24.324,23.921999999999997,23.941999999999997,500555,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
85,HMC,2005,3,23,24.035999999999998,24.046,23.826999999999998,23.874000000000002,559043,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
86,HMC,2005,3,24,24.035999999999998,24.189,23.818,24.095,380126,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
87,HMC,2005,3,28,24.419,24.514,24.295,24.419,303640,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
88,HMC,2005,3,29,24.162,24.179000000000002,23.903000000000002,23.913,399167,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
89,HMC,2005,3,30,24.085,24.143,23.951999999999998,23.951999999999998,234688,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
90,HMC,2005,3,31,24.134,24.134,23.88300000000001,23.932,323414,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
91,F,2005,3,1,9.906,9.984,9.875,9.984,14823571,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
92,F,2005,3,2,9.896,10.03,9.81,9.825,15255029,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
93,F,2005,3,3,9.818,9.889,9.802999999999999,9.851,9937414,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
94,F,2005,3,4,9.851,9.939,9.756,9.772,9329814,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
95,F,2005,3,7,9.715,9.913,9.706,9.866,12654465,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
96,F,2005,3,8,9.796,9.889,9.772,9.81,9090990,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
97,F,2005,3,9,9.781,9.802999999999999,9.679,9.724,14082217,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
98,F,2005,3,10,9.706,9.859,9.706,9.748,9985763,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
99,F,2005,3,11,9.889,9.93,9.748,9.765,6691565,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
100,F,2005,3,14,9.765,9.787,9.693999999999999,9.765,6852602,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
101,F,2005,3,15,9.802999999999999,9.825,9.613999999999999,9.638,10428897,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
102,F,2005,3,16,9.3133,9.4734,8.9837,9.3855,37441337,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
103,F,2005,3,17,9.2356,9.3924,9.0939,9.1961,23788423,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
104,F,2005,3,18,9.1961,9.2048,8.8744,8.9745,22171586,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
105,F,2005,3,21,8.9604,9.1403,8.7464,9.0703,19607953,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
106,F,2005,3,22,8.9837,9.1644,8.7868,8.8013,14864812,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
107,F,2005,3,23,8.8013,8.8809,8.6213,8.6594,23385512,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
108,F,2005,3,24,8.6514,9.0939,8.6292,8.8959,16361852,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
109,F,2005,3,28,8.8577,8.9435,8.8097,8.841000000000003,8372229,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
110,F,2005,3,29,8.8744,8.9922,8.841000000000003,8.8809,10237532,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
111,F,2005,3,30,8.8651,9.0787,8.8651,9.0153,13022099,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
112,F,2005,3,31,9.0001,9.0853,8.9136,8.9286,8746712,2005-03-31,27.0,6.0,22.0,4.0,3.0,3.0,12.0,4.0,3.0,1.0,11.0,3.0,15.0,18.0
113,TM,2005,4,1,69.316,69.829,69.01,69.01,176823,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
114,TM,2005,4,4,69.736,69.736,68.694,68.926,212554,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
115,TM,2005,4,5,69.809,70.245,69.781,70.153,314040,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
116,TM,2005,4,6,70.524,70.895,70.358,70.45,261844,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
117,TM,2005,4,7,71.064,71.37,70.719,71.128,253235,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
118,TM,2005,4,8,70.432,70.692,70.153,70.395,269809,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
119,TM,2005,4,11,70.30199999999999,70.329,69.68,69.994,286275,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
120,TM,2005,4,12,69.68,70.245,69.066,70.097,309198,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
121,TM,2005,4,13,69.587,69.781,69.22399999999999,69.28,283154,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
122,TM,2005,4,14,69.038,69.316,68.453,68.527,470308,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
123,TM,2005,4,15,68.155,68.155,67.375,67.523,353431,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
124,TM,2005,4,18,67.04,67.365,67.04,67.04,273791,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
125,TM,2005,4,19,67.142,67.598,67.04,67.50399999999999,251300,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
126,TM,2005,4,20,67.319,67.319,66.641,66.808,494202,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
127,TM,2005,4,21,66.808,67.643,66.566,67.635,377646,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
128,TM,2005,4,22,67.635,67.783,67.04899999999999,67.319,207927,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
129,TM,2005,4,25,67.998,68.453,67.84899999999999,68.368,183064,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
130,TM,2005,4,26,67.831,67.95,67.45,67.66199999999999,278311,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
131,TM,2005,4,27,67.569,67.95,67.105,67.831,136249,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
132,TM,2005,4,28,67.271,67.365,66.473,66.891,212017,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
133,TM,2005,4,29,67.55199999999999,67.708,67.226,67.56,259370,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
134,TTM,2005,4,1,9.505,9.515,9.4092,9.4949,298885,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
135,TTM,2005,4,4,9.3135,9.3135,9.0936,9.1702,129991,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
136,TTM,2005,4,5,8.8832,8.9597,8.7973,8.7973,235929,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
137,TTM,2005,4,6,8.931000000000003,9.0554,8.931000000000003,8.9597,107716,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
138,TTM,2005,4,7,9.2084,9.2084,9.0554,9.0554,97572,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
139,TTM,2005,4,8,9.1032,9.2944,9.0745,9.2179,245237,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
140,TTM,2005,4,11,9.1319,9.2657,9.1224,9.2657,121833,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
141,TTM,2005,4,12,9.2849,9.304,9.1702,9.2944,162098,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
142,TTM,2005,4,13,9.2466,9.3423,9.1798,9.2657,188870,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
143,TTM,2005,4,14,9.2179,9.2371,9.1416,9.2179,292298,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
144,TTM,2005,4,15,8.998,9.2179,8.9694,9.0745,283094,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
145,TTM,2005,4,18,9.1224,9.3135,9.0554,9.2944,320429,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
146,TTM,2005,4,19,9.1702,9.2562,9.1224,9.2562,285396,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
147,TTM,2005,4,20,9.4571,9.4571,9.2849,9.2944,124761,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
148,TTM,2005,4,21,9.4284,9.591000000000001,9.3805,9.591000000000001,135012,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
149,TTM,2005,4,22,9.505,9.505,9.3805,9.4661,79166,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
150,TTM,2005,4,25,9.649,9.649,9.4475,9.4661,263748,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
151,TTM,2005,4,26,9.4949,9.4949,9.3232,9.3326,121311,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
152,TTM,2005,4,27,9.3326,9.3614,9.2084,9.2371,143692,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
153,TTM,2005,4,28,9.2562,9.2562,9.0745,9.0745,147875,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
154,TTM,2005,4,29,9.0172,9.0172,8.7973,9.0076,411204,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
155,HMC,2005,4,1,24.085,24.198,23.769000000000002,23.874000000000002,159457,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
156,HMC,2005,4,4,23.798000000000002,24.065,23.691999999999997,24.035999999999998,184149,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
157,HMC,2005,4,5,24.38,24.524,24.333000000000002,24.456999999999997,219306,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
158,HMC,2005,4,6,24.706,24.753,24.581999999999997,24.6,222969,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
159,HMC,2005,4,7,24.677,24.849,24.677,24.791,246195,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
160,HMC,2005,4,8,24.753,24.753,24.619,24.619,281563,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
161,HMC,2005,4,11,24.573,24.573,24.371,24.439,177141,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
162,HMC,2005,4,12,24.342,24.448,24.085,24.41,134869,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
163,HMC,2005,4,13,24.371,24.439,24.218000000000004,24.305,255823,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
164,HMC,2005,4,14,24.104,24.124000000000002,23.913,23.941999999999997,400212,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
165,HMC,2005,4,15,23.759,23.818,23.463,23.503,260845,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
166,HMC,2005,4,18,23.034000000000002,23.224,22.986,23.04300000000001,414861,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
167,HMC,2005,4,19,23.177,23.454,23.156999999999996,23.435,176407,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
168,HMC,2005,4,20,23.273000000000003,23.291999999999998,23.081,23.177,214912,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
169,HMC,2005,4,21,23.034000000000002,23.454,23.034000000000002,23.454,221817,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
170,HMC,2005,4,22,23.454,23.665,23.301,23.47300000000001,150354,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
171,HMC,2005,4,25,23.47300000000001,23.846,23.47300000000001,23.846,358048,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
172,HMC,2005,4,26,23.54,23.54,23.177,23.224,274237,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
173,HMC,2005,4,27,23.129,23.215,22.947,23.090999999999998,193254,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
174,HMC,2005,4,28,22.936999999999998,23.024,22.7,22.784000000000002,186766,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
175,HMC,2005,4,29,22.843000000000004,23.034000000000002,22.833000000000002,23.034000000000002,220982,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
176,F,2005,4,1,9.1797,9.2135,8.7464,8.8097,15746387,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
177,F,2005,4,4,8.7629,8.8494,8.6292,8.74,11892941,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
178,F,2005,4,5,8.6763,8.8272,8.6763,8.7464,7658033,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
179,F,2005,4,6,8.7868,8.952,8.7464,8.7547,8976144,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
180,F,2005,4,7,8.6843,8.9136,8.6364,8.9052,14761387,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
181,F,2005,4,8,8.7629,8.8874,8.6443,8.6931,12674137,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
182,F,2005,4,11,8.1163,8.2661,7.9512,8.2265,51670762,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
183,F,2005,4,12,8.0847,8.1948,7.8252,7.9271,37822291,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
184,F,2005,4,13,7.9271,7.9438,7.8564,7.9199,21011217,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
185,F,2005,4,14,7.8963,7.9199,7.6045,7.6832,28231695,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
186,F,2005,4,15,7.6202,7.6675,7.4625,7.4861,29305146,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
187,F,2005,4,18,7.4783,7.494,7.3127,7.3602,25616921,2005-04-30,32.0,5.0,23.0,2.0,3.0,7.0,9.0,3.0,4.0,2.0,18.0,7.0,23.0,20.0
