,Symbol,Year,Month,Day,Open,High,Low,Close,Volume,Date,Good_time_to_Buy,Uncertain,Bad_time_to_Buy,Relative
13510,F,2016,10,18,11.149,11.158,10.954,11.121,42641427,2016-10-31,64.0,7.0,29.0,135.0
13511,F,2016,10,19,11.121,11.27,11.112,11.234000000000002,27868961,2016-10-31,64.0,7.0,29.0,135.0
13512,F,2016,10,20,11.243,11.252,11.130999999999998,11.195,19304179,2016-10-31,64.0,7.0,29.0,135.0
13513,F,2016,10,21,11.158,11.261,11.083,11.243,26026008,2016-10-31,64.0,7.0,29.0,135.0
13514,F,2016,10,24,11.28,11.411,11.28,11.401,36027409,2016-10-31,64.0,7.0,29.0,135.0
13515,F,2016,10,25,11.411,11.459,11.136,11.222,44815905,2016-10-31,64.0,7.0,29.0,135.0
13516,F,2016,10,26,11.175,11.298,11.136,11.251,38107302,2016-10-31,64.0,7.0,29.0,135.0
13517,F,2016,10,27,11.184,11.202,10.985,11.117,51097844,2016-10-31,64.0,7.0,29.0,135.0
13518,F,2016,10,28,11.117,11.222,11.009,11.099,39185423,2016-10-31,64.0,7.0,29.0,135.0
13519,F,2016,10,31,11.127,11.184,11.071,11.117,33683489,2016-10-31,64.0,7.0,29.0,135.0
13520,RACE,2016,10,3,51.42,51.608,51.25100000000001,51.558,351203,2016-10-31,64.0,7.0,29.0,135.0
13521,RACE,2016,10,4,52.044,52.46,51.732,52.163,429593,2016-10-31,64.0,7.0,29.0,135.0
13522,RACE,2016,10,5,52.79600000000001,53.143,52.489,53.12300000000001,653343,2016-10-31,64.0,7.0,29.0,135.0
13523,RACE,2016,10,6,52.777,52.975,52.598,52.63800000000001,440984,2016-10-31,64.0,7.0,29.0,135.0
13524,RACE,2016,10,7,52.806,53.044,52.618,52.975,342335,2016-10-31,64.0,7.0,29.0,135.0
13525,RACE,2016,10,10,53.658,53.807,53.113,53.32100000000001,242309,2016-10-31,64.0,7.0,29.0,135.0
13526,RACE,2016,10,11,52.905,53.024,52.42,52.806,330234,2016-10-31,64.0,7.0,29.0,135.0
13527,RACE,2016,10,12,52.588,53.06399999999999,52.41,52.994,570188,2016-10-31,64.0,7.0,29.0,135.0
13528,RACE,2016,10,13,52.38,52.618,51.885,52.004,1181447,2016-10-31,64.0,7.0,29.0,135.0
13529,RACE,2016,10,14,52.341,52.499,52.12300000000001,52.212,826585,2016-10-31,64.0,7.0,29.0,135.0
13530,RACE,2016,10,17,52.242,52.252,51.588,51.707,364731,2016-10-31,64.0,7.0,29.0,135.0
13531,RACE,2016,10,18,52.222,52.262,51.44,51.895,369210,2016-10-31,64.0,7.0,29.0,135.0
13532,RACE,2016,10,19,51.50899999999999,52.182,51.449,52.044,204791,2016-10-31,64.0,7.0,29.0,135.0
13533,RACE,2016,10,20,51.974,52.44,51.875,52.271,218348,2016-10-31,64.0,7.0,29.0,135.0
13534,RACE,2016,10,21,51.519,52.093,51.489,52.093,156647,2016-10-31,64.0,7.0,29.0,135.0
13535,RACE,2016,10,24,52.32100000000001,52.83600000000001,52.31100000000001,52.737,367648,2016-10-31,64.0,7.0,29.0,135.0
13536,RACE,2016,10,25,52.479,52.539,52.073,52.499,271813,2016-10-31,64.0,7.0,29.0,135.0
13537,RACE,2016,10,26,52.28100000000001,52.777,52.143,52.598,326145,2016-10-31,64.0,7.0,29.0,135.0
13538,RACE,2016,10,27,52.608,52.648,52.242,52.489,219494,2016-10-31,64.0,7.0,29.0,135.0
13539,RACE,2016,10,28,52.12300000000001,52.678,52.034,52.361,233401,2016-10-31,64.0,7.0,29.0,135.0
13540,RACE,2016,10,31,52.222,52.331,51.757,52.262,215671,2016-10-31,64.0,7.0,29.0,135.0
13541,TM,2016,11,1,113.96,113.96,112.41,112.95,312143,2016-11-30,67.0,7.0,26.0,141.0
13542,TM,2016,11,2,112.37,112.89,111.37,111.62,230952,2016-11-30,67.0,7.0,26.0,141.0
13543,TM,2016,11,3,112.02,112.4,111.19,111.41,325466,2016-11-30,67.0,7.0,26.0,141.0
13544,TM,2016,11,4,108.81,109.47,108.53,108.84,326444,2016-11-30,67.0,7.0,26.0,141.0
13545,TM,2016,11,7,109.89,110.8,109.76,110.73,359987,2016-11-30,67.0,7.0,26.0,141.0
13546,TM,2016,11,8,111.25,113.61,110.87,112.04,232570,2016-11-30,67.0,7.0,26.0,141.0
13547,TM,2016,11,9,108.64,111.03,108.64,110.07,576526,2016-11-30,67.0,7.0,26.0,141.0
13548,TM,2016,11,10,109.21,109.67,108.23,109.14,377763,2016-11-30,67.0,7.0,26.0,141.0
13549,TM,2016,11,11,109.72,110.31,109.64,110.21,161076,2016-11-30,67.0,7.0,26.0,141.0
13550,TM,2016,11,14,110.09,110.68,109.78,110.04,230310,2016-11-30,67.0,7.0,26.0,141.0
13551,TM,2016,11,15,110.24,110.74,110.07,110.74,144235,2016-11-30,67.0,7.0,26.0,141.0
13552,TM,2016,11,16,110.89,111.13,110.63,110.82,228646,2016-11-30,67.0,7.0,26.0,141.0
13553,TM,2016,11,17,111.25,111.48,110.62,111.48,204394,2016-11-30,67.0,7.0,26.0,141.0
13554,TM,2016,11,18,112.29,112.65,112.15,112.27,239259,2016-11-30,67.0,7.0,26.0,141.0
13555,TM,2016,11,21,112.45,112.89,112.36,112.73,221792,2016-11-30,67.0,7.0,26.0,141.0
13556,TM,2016,11,22,111.95,112.1,111.49,112.01,155616,2016-11-30,67.0,7.0,26.0,141.0
13557,TM,2016,11,23,111.7,113.08,111.61,112.73,274866,2016-11-30,67.0,7.0,26.0,141.0
13558,TM,2016,11,25,115.87,116.32,115.59,115.97,194780,2016-11-30,67.0,7.0,26.0,141.0
13559,TM,2016,11,28,116.14,116.14,115.59,115.82,177468,2016-11-30,67.0,7.0,26.0,141.0
13560,TM,2016,11,29,116.32,116.73,116.11,116.46,193962,2016-11-30,67.0,7.0,26.0,141.0
13561,TM,2016,11,30,116.79,116.97,116.41,116.69,235271,2016-11-30,67.0,7.0,26.0,141.0
13562,TTM,2016,11,1,39.35,39.65,38.8087,39.06,1036586,2016-11-30,67.0,7.0,26.0,141.0
13563,TTM,2016,11,2,38.42,38.45,37.54,37.86,980701,2016-11-30,67.0,7.0,26.0,141.0
13564,TTM,2016,11,3,37.94,38.24,37.68,37.79,914147,2016-11-30,67.0,7.0,26.0,141.0
13565,TTM,2016,11,4,37.85,38.24,37.61,37.81,616204,2016-11-30,67.0,7.0,26.0,141.0
13566,TTM,2016,11,7,38.14,39.26,38.14,39.1,1708925,2016-11-30,67.0,7.0,26.0,141.0
13567,TTM,2016,11,8,40.21,40.95,40.2,40.31,1628615,2016-11-30,67.0,7.0,26.0,141.0
13568,TTM,2016,11,9,39.81,39.89,39.37,39.81,1228201,2016-11-30,67.0,7.0,26.0,141.0
13569,TTM,2016,11,10,39.86,39.87,38.91,39.19,1022911,2016-11-30,67.0,7.0,26.0,141.0
13570,TTM,2016,11,11,37.46,37.58,36.87,37.42,1822810,2016-11-30,67.0,7.0,26.0,141.0
13571,TTM,2016,11,14,37.4,37.4,34.74,35.02,3898789,2016-11-30,67.0,7.0,26.0,141.0
13572,TTM,2016,11,15,34.1,34.56,33.81,34.4,2917048,2016-11-30,67.0,7.0,26.0,141.0
13573,TTM,2016,11,16,33.97,34.12,33.48,33.84,1985465,2016-11-30,67.0,7.0,26.0,141.0
13574,TTM,2016,11,17,34.81,34.82,34.005,34.22,1971642,2016-11-30,67.0,7.0,26.0,141.0
13575,TTM,2016,11,18,34.4,34.44,33.82,34.09,1426299,2016-11-30,67.0,7.0,26.0,141.0
13576,TTM,2016,11,21,33.79,34.34,33.79,33.94,1548581,2016-11-30,67.0,7.0,26.0,141.0
13577,TTM,2016,11,22,34.14,34.23,33.81,33.97,986403,2016-11-30,67.0,7.0,26.0,141.0
13578,TTM,2016,11,23,33.95,34.01,33.32,33.51,1066344,2016-11-30,67.0,7.0,26.0,141.0
13579,TTM,2016,11,25,33.3,33.555,33.02,33.43,1322737,2016-11-30,67.0,7.0,26.0,141.0
13580,TTM,2016,11,28,33.28,33.28,32.69,32.73,942027,2016-11-30,67.0,7.0,26.0,141.0
13581,TTM,2016,11,29,33.21,33.37,33.04,33.17,855906,2016-11-30,67.0,7.0,26.0,141.0
13582,TTM,2016,11,30,33.32,33.49,32.96,33.07,1289144,2016-11-30,67.0,7.0,26.0,141.0
13583,HMC,2016,11,1,29.021,29.041,28.428,28.655,843179,2016-11-30,67.0,7.0,26.0,141.0
13584,HMC,2016,11,2,28.28,28.359,27.964,28.014,654653,2016-11-30,67.0,7.0,26.0,141.0
13585,HMC,2016,11,3,28.132,28.216,27.964,28.024,505478,2016-11-30,67.0,7.0,26.0,141.0
13586,HMC,2016,11,4,27.432,27.56,27.297,27.352,699359,2016-11-30,67.0,7.0,26.0,141.0
13587,HMC,2016,11,7,27.796,27.964,27.748,27.94400000000001,502178,2016-11-30,67.0,7.0,26.0,141.0
13588,HMC,2016,11,8,27.916,28.202,27.896,28.063,442438,2016-11-30,67.0,7.0,26.0,141.0
13589,HMC,2016,11,9,27.175,27.70300000000001,27.155,27.57,1068601,2016-11-30,67.0,7.0,26.0,141.0
13590,HMC,2016,11,10,27.786,28.063,27.643,27.984,707687,2016-11-30,67.0,7.0,26.0,141.0
13591,HMC,2016,11,11,27.826,27.896,27.599,27.886,401772,2016-11-30,67.0,7.0,26.0,141.0
13592,HMC,2016,11,14,28.083,28.28,28.014,28.152,556508,2016-11-30,67.0,7.0,26.0,141.0
13593,HMC,2016,11,15,28.182,28.27,28.063,28.26,1270599,2016-11-30,67.0,7.0,26.0,141.0
13594,HMC,2016,11,16,28.192,28.221,28.092,28.172,398532,2016-11-30,67.0,7.0,26.0,141.0
13595,HMC,2016,11,17,28.389,28.576,28.369,28.576,622012,2016-11-30,67.0,7.0,26.0,141.0
13596,HMC,2016,11,18,28.438,28.438,28.28,28.34,423366,2016-11-30,67.0,7.0,26.0,141.0
13597,HMC,2016,11,21,28.32,28.399,28.132,28.231,897272,2016-11-30,67.0,7.0,26.0,141.0
13598,HMC,2016,11,22,28.132,28.187,27.964,28.152,569904,2016-11-30,67.0,7.0,26.0,141.0
13599,HMC,2016,11,23,28.132,28.33,28.073,28.31,720774,2016-11-30,67.0,7.0,26.0,141.0
13600,HMC,2016,11,25,28.912,29.031,28.88300000000001,29.031,466815,2016-11-30,67.0,7.0,26.0,141.0
13601,HMC,2016,11,28,29.031,29.061,28.863000000000003,28.902,564542,2016-11-30,67.0,7.0,26.0,141.0
13602,HMC,2016,11,29,28.991,29.159,28.941,29.031,713524,2016-11-30,67.0,7.0,26.0,141.0
13603,HMC,2016,11,30,29.405,29.415,29.277,29.357,625709,2016-11-30,67.0,7.0,26.0,141.0
13604,GM,2016,11,1,30.389,30.755,29.901,30.179,15299617,2016-11-30,67.0,7.0,26.0,141.0
13605,GM,2016,11,2,30.035,30.409,30.016,30.15,12268965,2016-11-30,67.0,7.0,26.0,141.0
13606,GM,2016,11,3,30.15,30.332,29.671,29.786,14311539,2016-11-30,67.0,7.0,26.0,141.0
13607,GM,2016,11,4,29.718000000000004,30.237,29.662,29.873,13320323,2016-11-30,67.0,7.0,26.0,141.0
13608,GM,2016,11,7,30.275,30.817,30.237,30.696,14139692,2016-11-30,67.0,7.0,26.0,141.0
13609,GM,2016,11,8,30.581,30.649,30.112,30.41800000000001,10808652,2016-11-30,67.0,7.0,26.0,141.0
13610,GM,2016,11,9,29.632,29.863000000000003,28.961,29.681,40254667,2016-11-30,67.0,7.0,26.0,141.0
13611,GM,2016,11,10,29.652,31.47300000000001,29.632,31.377,29003639,2016-11-30,67.0,7.0,26.0,141.0
13612,GM,2016,11,11,31.147,32.867,31.06,32.614000000000004,34445691,2016-11-30,67.0,7.0,26.0,141.0
13613,GM,2016,11,14,32.499,32.998000000000005,31.684,31.905,21086077,2016-11-30,67.0,7.0,26.0,141.0
13614,GM,2016,11,15,31.924,32.216,31.732,32.048,11376183,2016-11-30,67.0,7.0,26.0,141.0
13615,GM,2016,11,16,31.981,31.981,31.704,31.856,9201608,2016-11-30,67.0,7.0,26.0,141.0
13616,GM,2016,11,17,31.608,32.058,31.397,32.039,12209538,2016-11-30,67.0,7.0,26.0,141.0
13617,GM,2016,11,18,32.02,32.039,31.59800000000001,31.636,8986481,2016-11-30,67.0,7.0,26.0,141.0
13618,GM,2016,11,21,31.856,31.905,31.613000000000003,31.646,12156444,2016-11-30,67.0,7.0,26.0,141.0
13619,GM,2016,11,22,31.463,32.422,31.416,32.413000000000004,12812044,2016-11-30,67.0,7.0,26.0,141.0
13620,GM,2016,11,23,32.345,32.585,32.297,32.461,9084626,2016-11-30,67.0,7.0,26.0,141.0
13621,GM,2016,11,25,32.595,32.897,32.528,32.834,5546991,2016-11-30,67.0,7.0,26.0,141.0
13622,GM,2016,11,28,32.93,32.959,32.556999999999995,32.643,12005083,2016-11-30,67.0,7.0,26.0,141.0
13623,GM,2016,11,29,32.624,33.151,32.461,33.141,13148313,2016-11-30,67.0,7.0,26.0,141.0
13624,GM,2016,11,30,33.266,33.535,33.026,33.103,16356877,2016-11-30,67.0,7.0,26.0,141.0
13625,F,2016,11,1,11.155,11.212,10.89,10.994000000000002,37604945,2016-11-30,67.0,7.0,26.0,141.0
13626,F,2016,11,2,10.899,10.948,10.757,10.796,38249840,2016-11-30,67.0,7.0,26.0,141.0
13627,F,2016,11,3,10.786,10.852,10.672,10.748,40812745,2016-11-30,67.0,7.0,26.0,141.0
13628,F,2016,11,4,10.711,10.89,10.701,10.739,26131048,2016-11-30,67.0,7.0,26.0,141.0
13629,F,2016,11,7,10.909,11.004,10.786,10.965,26522051,2016-11-30,67.0,7.0,26.0,141.0
13630,F,2016,11,8,10.89,10.899,10.748,10.872,30079342,2016-11-30,67.0,7.0,26.0,141.0
13631,F,2016,11,9,10.559,11.014,10.483,10.965,63986818,2016-11-30,67.0,7.0,26.0,141.0
13632,F,2016,11,10,10.965,11.344,10.965,11.308,55653892,2016-11-30,67.0,7.0,26.0,141.0
13633,F,2016,11,11,11.251,11.742,11.212,11.629,83693189,2016-11-30,67.0,7.0,26.0,141.0
13634,F,2016,11,14,11.619000000000002,11.837,11.383,11.421,59223631,2016-11-30,67.0,7.0,26.0,141.0
13635,F,2016,11,15,11.421,11.496,11.316,11.401,33260924,2016-11-30,67.0,7.0,26.0,141.0
13636,F,2016,11,16,11.364,11.411,11.288,11.364,26600416,2016-11-30,67.0,7.0,26.0,141.0
13637,F,2016,11,17,11.268,11.325,11.155,11.241,40653446,2016-11-30,67.0,7.0,26.0,141.0
13638,F,2016,11,18,11.241,11.268,11.108,11.136,32372479,2016-11-30,67.0,7.0,26.0,141.0
13639,F,2016,11,21,11.146,11.268,11.146,11.165,20573029,2016-11-30,67.0,7.0,26.0,141.0
13640,F,2016,11,22,11.136,11.278,11.108,11.259,25592372,2016-11-30,67.0,7.0,26.0,141.0
13641,F,2016,11,23,11.268,11.364,11.222,11.268,23669956,2016-11-30,67.0,7.0,26.0,141.0
13642,F,2016,11,25,11.316,11.421,11.298,11.401,12080023,2016-11-30,67.0,7.0,26.0,141.0
13643,F,2016,11,28,11.383,11.411,11.259,11.288,25674686,2016-11-30,67.0,7.0,26.0,141.0
13644,F,2016,11,29,11.298,11.364,11.241,11.288,24983579,2016-11-30,67.0,7.0,26.0,141.0
13645,F,2016,11,30,11.335,11.496,11.288,11.325,50312626,2016-11-30,67.0,7.0,26.0,141.0
13646,RACE,2016,11,1,52.57899999999999,52.588,50.528,50.816,525776,2016-11-30,67.0,7.0,26.0,141.0
13647,RACE,2016,11,2,50.647,51.212,50.41,50.816,422964,2016-11-30,67.0,7.0,26.0,141.0
13648,RACE,2016,11,3,50.479,50.845,49.974,50.01300000000001,356128,2016-11-30,67.0,7.0,26.0,141.0
13649,RACE,2016,11,4,49.944,50.944,49.905,50.578,559452,2016-11-30,67.0,7.0,26.0,141.0
13650,RACE,2016,11,7,53.004,54.46,52.598,54.361,905479,2016-11-30,67.0,7.0,26.0,141.0
13651,RACE,2016,11,8,53.90600000000001,54.242,53.628,53.896,845153,2016-11-30,67.0,7.0,26.0,141.0
13652,RACE,2016,11,9,53.47,53.777,53.173,53.688,641452,2016-11-30,67.0,7.0,26.0,141.0
13653,RACE,2016,11,10,52.945,53.688,52.32100000000001,53.014,754776,2016-11-30,67.0,7.0,26.0,141.0
13654,RACE,2016,11,11,52.86600000000001,54.361,52.668,53.945,951205,2016-11-30,67.0,7.0,26.0,141.0
13655,RACE,2016,11,14,53.054,53.698,52.668,52.747,1016950,2016-11-30,67.0,7.0,26.0,141.0
13656,RACE,2016,11,15,52.271,53.717,52.252,53.569,439421,2016-11-30,67.0,7.0,26.0,141.0
13657,RACE,2016,11,16,52.63800000000001,53.41,52.618,52.955,453354,2016-11-30,67.0,7.0,26.0,141.0
13658,RACE,2016,11,17,52.717,53.034,52.57899999999999,52.777,266094,2016-11-30,67.0,7.0,26.0,141.0
13659,RACE,2016,11,18,52.678,52.717,52.212,52.252,386341,2016-11-30,67.0,7.0,26.0,141.0
13660,RACE,2016,11,21,52.687,53.103,52.648,52.915,240013,2016-11-30,67.0,7.0,26.0,141.0
13661,RACE,2016,11,22,53.31100000000001,53.896,53.232,53.787,326719,2016-11-30,67.0,7.0,26.0,141.0
13662,RACE,2016,11,23,52.628,53.371,52.519,53.183,242169,2016-11-30,67.0,7.0,26.0,141.0
13663,RACE,2016,11,25,54.163,54.411,53.955,54.252,291390,2016-11-30,67.0,7.0,26.0,141.0
13664,RACE,2016,11,28,53.48,53.816,53.19300000000001,53.252,242998,2016-11-30,67.0,7.0,26.0,141.0
13665,RACE,2016,11,29,53.301,54.46,53.301,54.213,628759,2016-11-30,67.0,7.0,26.0,141.0
13666,RACE,2016,11,30,54.411,54.46,53.589,53.599,608658,2016-11-30,67.0,7.0,26.0,141.0
13667,TM,2016,12,1,115.86,116.87,115.68,115.94,264767,2016-12-31,65.0,7.0,28.0,137.0
13668,TM,2016,12,2,115.15,115.47,114.89,115.02,193891,2016-12-31,65.0,7.0,28.0,137.0
13669,TM,2016,12,5,115.52,116.25,115.48,115.74,159406,2016-12-31,65.0,7.0,28.0,137.0
13670,TM,2016,12,6,115.62,116.09,115.38,116.05,136040,2016-12-31,65.0,7.0,28.0,137.0
13671,TM,2016,12,7,117.77,119.88,117.77,119.57,308500,2016-12-31,65.0,7.0,28.0,137.0
13672,TM,2016,12,8,121.14,121.26,120.64,120.9,437781,2016-12-31,65.0,7.0,28.0,137.0
13673,TM,2016,12,9,120.9,121.24,120.71,121.07,296780,2016-12-31,65.0,7.0,28.0,137.0
13674,TM,2016,12,12,119.91,120.55,119.51,119.97,249562,2016-12-31,65.0,7.0,28.0,137.0
13675,TM,2016,12,13,120.32,121.27,120.27,121.16,205064,2016-12-31,65.0,7.0,28.0,137.0
13676,TM,2016,12,14,120.06,120.55,119.1,119.18,163771,2016-12-31,65.0,7.0,28.0,137.0
13677,TM,2016,12,15,120.03,120.31,119.81,120.09,214560,2016-12-31,65.0,7.0,28.0,137.0
13678,TM,2016,12,16,118.99,119.56,118.84,119.12,207036,2016-12-31,65.0,7.0,28.0,137.0
13679,TM,2016,12,19,119.44,120.33,119.36,119.95,174628,2016-12-31,65.0,7.0,28.0,137.0
13680,TM,2016,12,20,119.48,120.17,119.37,119.78,261922,2016-12-31,65.0,7.0,28.0,137.0
13681,TM,2016,12,21,119.47,119.56,119.12,119.23,88847,2016-12-31,65.0,7.0,28.0,137.0
13682,TM,2016,12,22,118.83,119.02,118.6,118.79,106359,2016-12-31,65.0,7.0,28.0,137.0
13683,TM,2016,12,23,118.91,119.23,118.9,119.02,103540,2016-12-31,65.0,7.0,28.0,137.0
13684,TM,2016,12,27,117.61,118.1,117.19,117.54,238216,2016-12-31,65.0,7.0,28.0,137.0
13685,TM,2016,12,28,117.11,117.37,116.56,116.58,107304,2016-12-31,65.0,7.0,28.0,137.0
13686,TM,2016,12,29,115.47,115.8,114.97,115.22,184521,2016-12-31,65.0,7.0,28.0,137.0
13687,TM,2016,12,30,115.94,116.08,115.01,115.38,155877,2016-12-31,65.0,7.0,28.0,137.0
13688,TTM,2016,12,1,32.61,32.63,32.31,32.41,916603,2016-12-31,65.0,7.0,28.0,137.0
13689,TTM,2016,12,2,31.88,32.47,31.71,32.0,689209,2016-12-31,65.0,7.0,28.0,137.0
13690,TTM,2016,12,5,32.37,32.57,32.19,32.2,993446,2016-12-31,65.0,7.0,28.0,137.0
13691,TTM,2016,12,6,32.37,32.55,32.18,32.41,798872,2016-12-31,65.0,7.0,28.0,137.0
13692,TTM,2016,12,7,32.56,33.48,32.2399,33.33,984257,2016-12-31,65.0,7.0,28.0,137.0
13693,TTM,2016,12,8,34.42,34.58,34.12,34.38,1569633,2016-12-31,65.0,7.0,28.0,137.0
13694,TTM,2016,12,9,34.38,34.39,33.86,33.98,738224,2016-12-31,65.0,7.0,28.0,137.0
13695,TTM,2016,12,12,35.64,36.15,35.0,35.04,1755449,2016-12-31,65.0,7.0,28.0,137.0
13696,TTM,2016,12,13,34.86,34.86,34.44,34.6,674437,2016-12-31,65.0,7.0,28.0,137.0
13697,TTM,2016,12,14,34.55,34.6,33.98,34.08,785177,2016-12-31,65.0,7.0,28.0,137.0
13698,TTM,2016,12,15,33.98,34.25,33.71,34.16,721405,2016-12-31,65.0,7.0,28.0,137.0
13699,TTM,2016,12,16,34.5,34.74,34.45,34.59,781340,2016-12-31,65.0,7.0,28.0,137.0
13700,TTM,2016,12,19,34.58,34.76,34.43,34.56,568879,2016-12-31,65.0,7.0,28.0,137.0
13701,TTM,2016,12,20,34.56,34.73,34.23,34.55,551052,2016-12-31,65.0,7.0,28.0,137.0
13702,TTM,2016,12,21,34.5,34.78,34.39,34.76,366536,2016-12-31,65.0,7.0,28.0,137.0
13703,TTM,2016,12,22,34.57,34.7,33.99,34.29,906513,2016-12-31,65.0,7.0,28.0,137.0
13704,TTM,2016,12,23,34.26,34.3,33.9,34.05,324650,2016-12-31,65.0,7.0,28.0,137.0
13705,TTM,2016,12,27,34.06,34.33,34.06,34.2,340273,2016-12-31,65.0,7.0,28.0,137.0
13706,TTM,2016,12,28,34.03,34.08,33.43,33.48,710262,2016-12-31,65.0,7.0,28.0,137.0
13707,TTM,2016,12,29,34.22,34.43,34.2,34.24,710593,2016-12-31,65.0,7.0,28.0,137.0
13708,TTM,2016,12,30,34.37,34.5,34.26,34.39,765912,2016-12-31,65.0,7.0,28.0,137.0
13709,HMC,2016,12,1,29.227,29.48,29.144,29.237,912623,2016-12-31,65.0,7.0,28.0,137.0
13710,HMC,2016,12,2,29.061,29.199,28.951,28.991,631227,2016-12-31,65.0,7.0,28.0,137.0
13711,HMC,2016,12,5,28.991,29.159,28.873,29.051,785716,2016-12-31,65.0,7.0,28.0,137.0
13712,HMC,2016,12,6,28.931,29.199,28.873,29.129,832205,2016-12-31,65.0,7.0,28.0,137.0
13713,HMC,2016,12,7,29.307,29.682,29.277,29.63300000000001,934305,2016-12-31,65.0,7.0,28.0,137.0
13714,HMC,2016,12,8,29.86,30.049,29.82,29.929,616625,2016-12-31,65.0,7.0,28.0,137.0
13715,HMC,2016,12,9,29.948,30.264,29.948,30.234,772197,2016-12-31,65.0,7.0,28.0,137.0
13716,HMC,2016,12,12,29.82,30.067,29.712,29.82,1068380,2016-12-31,65.0,7.0,28.0,137.0
13717,HMC,2016,12,13,29.82,29.948,29.721,29.909,659662,2016-12-31,65.0,7.0,28.0,137.0
13718,HMC,2016,12,14,29.781,29.929,29.588,29.623,791235,2016-12-31,65.0,7.0,28.0,137.0
13719,HMC,2016,12,15,29.702,29.884,29.702,29.8,507626,2016-12-31,65.0,7.0,28.0,137.0
13720,HMC,2016,12,16,29.712,29.83,29.664,29.741,459668,2016-12-31,65.0,7.0,28.0,137.0
13721,HMC,2016,12,19,29.741,29.899,29.712,29.81,865930,2016-12-31,65.0,7.0,28.0,137.0
13722,HMC,2016,12,20,29.82,29.919,29.751,29.771,396988,2016-12-31,65.0,7.0,28.0,137.0
13723,HMC,2016,12,21,29.692,29.692,29.563,29.63300000000001,513911,2016-12-31,65.0,7.0,28.0,137.0
13724,HMC,2016,12,22,29.87,29.938,29.761,29.781,482869,2016-12-31,65.0,7.0,28.0,137.0
13725,HMC,2016,12,23,29.86,29.879,29.791,29.82,343224,2016-12-31,65.0,7.0,28.0,137.0
13726,HMC,2016,12,27,29.376,29.573,29.199,29.495,722123,2016-12-31,65.0,7.0,28.0,137.0
13727,HMC,2016,12,28,29.415,29.445,29.179,29.189,326854,2016-12-31,65.0,7.0,28.0,137.0
13728,HMC,2016,12,29,29.041,29.079,28.853,28.902,369704,2016-12-31,65.0,7.0,28.0,137.0
13729,HMC,2016,12,30,28.823,28.922,28.715,28.813,426898,2016-12-31,65.0,7.0,28.0,137.0
13730,GM,2016,12,1,33.371,35.146,33.352,34.924,38678569,2016-12-31,65.0,7.0,28.0,137.0
13731,GM,2016,12,2,34.751999999999995,34.799,33.84,33.946,23718770,2016-12-31,65.0,7.0,28.0,137.0
13732,GM,2016,12,5,34.257,34.364000000000004,33.835,33.859,12821295,2016-12-31,65.0,7.0,28.0,137.0
13733,GM,2016,12,6,34.005,34.073,33.83,33.986,12245957,2016-12-31,65.0,7.0,28.0,137.0
13734,GM,2016,12,7,34.093,35.41,34.005,35.177,27467588,2016-12-31,65.0,7.0,28.0,137.0
13735,GM,2016,12,8,35.071,35.333,34.925,35.293,14976970,2016-12-31,65.0,7.0,28.0,137.0
13736,GM,2016,12,9,35.283,36.514,35.283,36.496,27271995,2016-12-31,65.0,7.0,28.0,137.0
13737,GM,2016,12,12,36.35,36.573,35.866,35.953,16071451,2016-12-31,65.0,7.0,28.0,137.0
13738,GM,2016,12,13,36.001,36.282,35.80699999999999,36.205,9417358,2016-12-31,65.0,7.0,28.0,137.0
13739,GM,2016,12,14,35.177,35.642,34.818000000000005,34.838,20424982,2016-12-31,65.0,7.0,28.0,137.0
13740,GM,2016,12,15,34.761,35.264,34.674,35.119,18795041,2016-12-31,65.0,7.0,28.0,137.0
13741,GM,2016,12,16,35.274,35.283,34.984,35.246,24509060,2016-12-31,65.0,7.0,28.0,137.0
13742,GM,2016,12,19,35.361,35.594,35.032,35.274,11309372,2016-12-31,65.0,7.0,28.0,137.0
13743,GM,2016,12,20,35.274,35.594,35.109,35.477,9065589,2016-12-31,65.0,7.0,28.0,137.0
13744,GM,2016,12,21,35.371,35.555,35.231,35.293,6882055,2016-12-31,65.0,7.0,28.0,137.0
13745,GM,2016,12,22,35.168,35.274,34.528,34.587,10222666,2016-12-31,65.0,7.0,28.0,137.0
13746,GM,2016,12,23,34.722,34.761,34.441,34.587,9508172,2016-12-31,65.0,7.0,28.0,137.0
13747,GM,2016,12,27,34.692,34.818000000000005,34.401,34.441,6176696,2016-12-31,65.0,7.0,28.0,137.0
13748,GM,2016,12,28,34.635,34.692,34.043,34.063,8665598,2016-12-31,65.0,7.0,28.0,137.0
13749,GM,2016,12,29,34.16,34.383,34.033,34.053000000000004,4556798,2016-12-31,65.0,7.0,28.0,137.0
13750,GM,2016,12,30,34.12,34.217,33.598,33.762,7889899,2016-12-31,65.0,7.0,28.0,137.0
13751,F,2016,12,1,11.581,12.12,11.535,11.771,100417041,2016-12-31,65.0,7.0,28.0,137.0
13752,F,2016,12,2,11.912,11.912,11.505,11.591,40779031,2016-12-31,65.0,7.0,28.0,137.0
13753,F,2016,12,5,11.657,11.837,11.638,11.781,38176150,2016-12-31,65.0,7.0,28.0,137.0
13754,F,2016,12,6,11.742,11.922,11.715,11.894,25255522,2016-12-31,65.0,7.0,28.0,137.0
13755,F,2016,12,7,11.922,12.452,11.876,12.367,61860490,2016-12-31,65.0,7.0,28.0,137.0
